"24","how the Profile associated with your Google Account appears to others.","Other"
"24","information associated with your Google Account","Profile data"
"27","to your personal information.","User account data"
"27","If that information","User account data"
"27","If that information","User account data"
"14","information that is associated with your Google Account","User account data"
"24","certain types of information tied to your Google Account","User account data"
"24","your preferences","User account data"
"27","personal information","Unspecified"
"27","personal information","Unspecified"
"29","information","Unspecified"
