"2","If you disagree with any part of this Privacy Policy, please do not use any of our Online Services.","Dont use service/feature"
"2","By using or downloading any of our Online Services, you are agreeing that you have read and agree to be bound by this Privacy Policy. If you disagree with any part of this Privacy Policy, please do not use any of our Online Services.","Dont use service/feature"
"2","do not use any of our Online Services.","Dont use service/feature"
"5","Your Options","Unspecified"
"6","Whether you access our Online Services from your computer","Dont use service/feature"
"6","Whether you access our Online Services from your computer","Dont use service/feature"
"6","Whether you access our Online Services","Dont use service/feature"
"6","Whether you access our Online Services from your computer","Dont use service/feature"
"6","Whether you access our Online Services from your computer","Dont use service/feature"
"6","you consent to providing it)","Opt-in"
"6","Whether you access our Online Services","Dont use service/feature"
"6","(if using a mobile application and you consent to providing it)","Browser/device privacy controls"
"6","you consent to providing it","Opt-in"
"6","you consent to providing it","Opt-in"
"6","you consent to providing it","Opt-in"
"7","when users request pages on our Online Services","Dont use service/feature"
"17","opt out by following the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication or update the contact preferences for your NOTMC account.","Opt-out link"
"17","update the contact preferences for your NOTMC account","First-party privacy controls"
"17","t. If, at any time, you decide you would rather not receive these types of communications from NOTMC, you can opt out by following the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication or update the contact preferences for your NOTMC account.","First-party privacy controls"
"17","If, at any time, you decide you would rather not receive these types of communications from NOTMC, you can opt","First-party privacy controls"
"17","the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication","Opt-out link"
"17","update the contact preferences for your NOTMC account.","First-party privacy controls"
"18","You must opt in (i.e., expressly consent)","Opt-in"
"18","You must opt in (i.e., expressly consent)","Opt-in"
"18","You must opt in (i.e., expressly consent)","Opt-in"
"21","services you request,","Opt-in"
"21","services you request, such as fulfillment of newsletter or guidebook requests, or functions you initiate","Opt-in"
"22","whom you send communications or gifts through our Online Services","Dont use service/feature"
"22","In addition, we may disclose your Personal Information in order to identify you to anyone to whom you send communications or gifts through our Online Services.","Other"
"27","please follow the directions in the e-mail or other relevant electronic communication you receive from us.","Opt-out link"
"32","Please consult your particular Web browser's settings","Browser/device privacy controls"
"32","Your Options for Cookies Web browsers allow some control of most Cookies. Please consult your particular Web browser's settings. You can learn more about Cookies, see what Cookies have been set on your computing device and learn how to manage and delete them at allaboutcookies.org.","Browser/device privacy controls"
