"1","personal and other information","Generic personal information"
"1","personal and other information","Generic personal information"
"1","personal and other information","Generic personal information"
"4","personal and other information","Generic personal information"
"4","personal and other information","Generic personal information"
"4","personal and other information","Generic personal information"
"4","personal and other information","Generic personal information"
"9","personal information","Generic personal information"
"9","personal information","Generic personal information"
"11","personal information regarding your interaction with Barnes & Noble Websites, Devices and Apps, including usage information, the items that you browse, purchase, download, read, watch and otherwise access,","User online activities"
"11","geographic location.","Location"
"11","name, e-mail address, billing address","Contact"
"11","credit card or bank account information,","Financial"
"11","persistent identifiers that can be used to personally identify you.","Personal identifier"
"11","name, e-mail address, billing address, shipping address, phone number,","Contact"
"11","credit card or bank account information,","Financial"
"11","date of birth and other persistent identifiers","Personal identifier"
"11","your student or faculty identification number, financial aid number, your driver license number, information regarding courses you enroll in or teach, your program of study and graduation year.","Other"
"11","ncluding usage information, the items that you browse, purchase, download, read, watch and otherwise access, and your geographic location","User online activities"
"11","your name, e-mail address, billing address, shipping address, phone number,","Contact"
"11","credit card or bank account information","Financial"
"11","your student or faculty identification number, financial aid number, your driver license number, information regarding courses you enroll in or teach, your program of study and graduation year.","Personal identifier"
"11","sage information, the items that you browse, purchase, download, read, watch and otherwise access,","User online activities"
"11","your geographic location.","Location"
"11","your geographic location.","Location"
"11","including usage information, the items that you browse, purchase, download, read, watch and otherwise access","User online activities"
"12","personal information","Generic personal information"
"12","personal information","Generic personal information"
"12","personal information","Generic personal information"
"12","personal information","Generic personal information"
"12","personal information","Generic personal information"
"12","personal information","Generic personal information"
"12","personal information","Generic personal information"
"13","personal information","Generic personal information"
"13","personal information","Generic personal information"
"13","personal information","Generic personal information"
"13","personal information","Generic personal information"
"13","personal information","Generic personal information"
"14","site analytics regarding our websites,","User online activities"
"14","information your Internet browser automatically sends when you visit our websites,","Computer information"
"14","cookies","Cookies and tracking elements"
"14","information your Internet browser automatically sends when you visit our websites","IP address and device IDs"
"14","information collected by cookies.","Cookies and tracking elements"
"14","without submitting your personal information","Generic personal information"
"14","personal information","Generic personal information"
"14","personal information","Generic personal information"
"15","personal information","Generic personal information"
"15","personal information","Generic personal information"
"15","personal information","Generic personal information"
"15","personal information","Generic personal information"
"15","personal information","Generic personal information"
"15","personal information.","Generic personal information"
"17","personal information","Generic personal information"
"17","personal information to us.","Generic personal information"
"17","personal information","Generic personal information"
"18","personal information","Generic personal information"
"18","personal information","Generic personal information"
"18","personal information","Generic personal information"
"18","personal information as part of your member profile","User profile"
"18","information","Generic personal information"
"18","personal information","Generic personal information"
"19","personal information","Generic personal information"
"19","Personal information","Generic personal information"
"19","personal information","Generic personal information"
"19","personal information","Financial"
"20","personal information","Generic personal information"
"20","certain personal information","Generic personal information"
"20","personal information","Generic personal information"
"21","contacts","Contact"
"21","calendar entries or photos, or images","Other"
"21","information from a third party such as a social networking website","Social media data"
"21","contacts, calendar entries or photos, or images","Social media data"
"21","contacts, calendar entries or photos, or images","Social media data"
"21","contacts, calendar entries or photos, or images","Social media data"
"21","your information such as your contacts, calendar entries or photos, or images","Social media data"
"21","your information such as your contacts, calendar entries or photos, or images","Social media data"
"22","personal information","Generic personal information"
"22","personal information","Generic personal information"
"23","personal information","Generic personal information"
"23","personal information","Generic personal information"
"23","personal information","Generic personal information"
