"1","your name, birthday, email address, city of residence, ZIP code","Contact"
"1","birthday","Demographic"
"1","information about what you like and do not like about TGI Fridays","Survey data"
"1","your name, birthday, email address, city of residence, ZIP code","Contact"
"1","birthday","Demographic"
"1","information about what you like and do not like about TGI Fridays","Survey data"
"1","certain information about your activity is collected.","Unspecified"
"1","certain information about your activity is collected.","Unspecified"
"1","that requests your name, birthday, email address, city of residence, ZIP code,","Contact"
"1","or information about what you like and do not like about TGI Fridays.","Survey data"
"2","log in","Other"
"2","will remain logged in to your information.","Unspecified"
"4","domain name of visitors to our web pages","Computer information"
"4","user-specific information on the pages visitors access","Unspecified"
"4","survey information","Survey data"
"4","other information that you provide voluntarily","Unspecified"
"4","We collect the domain name of visitors to our web pages, user-specific information on the pages visitors access,","User online activities"
"4","and information such as survey information or other information that you provide voluntarily.","Survey data"
"4","""cookie""","Cookies and tracking elements"
"4","you will be asked to submit personal information,","Generic personal information"
"4","you will be asked to submit personal information,","Generic personal information"
"5","the information","Unspecified"
"6","develop summary reports for our advertising agents that contain raw numbers or statistics (but never tell them who it was that stated a preference or clicked an option).","Unspecified"
"7","send messages to website users","Contact"
"8","information you voluntarily provide","Unspecified"
"8","information you voluntarily provide","Unspecified"
"8","The information that you provide is collected by TGI Fridays. In the case of links to our gift card and guest recognition sites, the information you voluntarily provide at those sites","Unspecified"
"8","any information you provide us","Generic personal information"
"9","Your information","Unspecified"
"9","your personal information","Generic personal information"
"9","information","Unspecified"
"10","your personal information or preferences","Generic personal information"
"10","your personal information or preferences","Generic personal information"
"10","your personal information or preferences","Generic personal information"
"10","your personal information or preferences","Generic personal information"
"10","your personal information or preferences","Generic personal information"
"10","your personal information or preferences","Generic personal information"
"10","your personal information or preferences","Generic personal information"
"11","personally identifiable information","Generic personal information"
"11","personally identifiable information","Personal identifier"
"12","information about you through the use of cookies","Cookies and tracking elements"
"14","If you agree to those communications, you may receive text messages regarding that promotion or giveaway. This messaging may be subject to text message and data rates. If you have opted in to receive email communications","Contact"
"14","email communications","Contact"
"14","email communications","Contact"
"1","certain information about your activity","User online activities"
"1","survey","Survey data"
"1","name","Contact"
"1","birthday,","Demographic"
"1","city of residence, ZIP code","Location"
"4","the domain name of visitors to our web pages, user-specific information on the pages visitors access,","User online activities"
"4","other information","Unspecified"
"4","survey information","Survey data"
"4","""cookie""","Cookies and tracking elements"
"4","personal information,","Generic personal information"
"4","personal information,","Generic personal information"
"5","the information that we collect","Unspecified"
"5","the information that we collect","Unspecified"
"5","the information that we collect","Unspecified"
"5","surveys","Survey data"
"6","raw numbers or statistics","Unspecified"
"7","messages","Contact"
"8","the information","Unspecified"
"8","information","Unspecified"
"9","information","Unspecified"
"9","Your information","Unspecified"
"9","your information","Unspecified"
"9","information","Unspecified"
"10","your personal information","Generic personal information"
"10","preferences","User Profile"
"10","your personal information","Generic personal information"
"10","preferences","User Profile"
"10","your personal information","Generic personal information"
"10","preferences","User Profile"
"11","personally identifiable information","Generic personal information"
"12","information","Unspecified"
"12","cookies","Cookies and tracking elements"
"14","email communications","Contact"
"14","email communications","Contact"
"14","text message","Contact"
