"2","access and use of the NOTMC Websites (as defined in our Terms of Use)","Collect on website"
"2","mobile applications","Collect in mobile app"
"2","other online programs (""Online Services"")","Receive from other service/third-party (unnamed)"
"5","Information We Collect How We Use Personal Information We Collect How We May Disclose Personal Information We Collect How We May Use or Disclose Other Information We Collect","Unspecified"
"5","Cookies","Unspecified"
"6","Whether you access our Online Services from your computer","Collect on website"
"6","Whether you access our Online Services from your computer","Collect on website"
"6","Whether you access our Online Services from your computer","Collect on website"
"6","smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it)","Collect in mobile app"
"6","smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it),","Collect in mobile app"
"6","smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it),","Collect in mobile app"
"6","smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it), and additional personal information necessary for the administration of certain promotional events.","Collect in mobile app"
"6","Whether you access our Online Services from your computer, smart phone, tablet or other mobile device, NOTMC and its agents may collect some information","Unspecified"
"6","Whether you access our Online Services from your computer, smart phone, tablet or other mobile device, NOTMC and its agents may collect some information","Other"
"6","hether you access our Online Services from your computer, smart phone, tablet or other mobile device, NOTMC and its agents may collect","Unspecified"
"6","mobile application","Collect in mobile app"
"6","using a mobile application","Collect in mobile app"
"7","In addition, we may collect","Unspecified"
"7","users of our Online Services","Collect on website"
"7","users of our Online Services","Collect on website"
"7","users of our Online Services","Collect on website"
"7","when users request pages on our Online Services","Collect on website"
"7","when users request pages on our Online Services","Collect on website"
"7","users of our Online Services","Collect on website"
"13","communicate with you, including by","Other"
"14","(including through our mobile application","Collect in mobile app"
"14","allow you to send communications or gifts (including through our mobile application)","Other"
"14","allow you to send communications or gifts (including through our mobile application) to friends or family through our Online Services","Other"
"14","including through our mobile application","Collect in mobile app"
"15","further","Unspecified"
"16","our Online Services","Unspecified"
"17","NOTMC","Other"
"25","How We May Use and Disclose Other Information We Collect Similarly, we generally use Other Information for any purpose not prohibited by law. In particular, we may collect, compile, store, publish, promote, report, sell, or otherwise disclose or use any and all Other Information,","Other"
"25","generally use","Collect on website"
"25","generally use","Collect on website"
"26","Where we combine Other Information with Personal Information","Unspecified"
"31","for example, by remembering you when you come back to visit the Websites, and making the content you see more relevant to you. Cookies also enable us to track online purchases made through our Online Services","Collect on website"
"31","NOTMC and its agents use Cookies so that we can improve your online experience - for example","Unspecified"
"31","NOTMC and its agents use Cookies","Unspecified"
"31","NOTMC and its agents use Cookies","Unspecified"
"31","NOTMC and its agents use Cookies","Unspecified"
"33","NOTMC also uses Cookies and other technologies such as pixel tags, web beacons and clear GIF files,","Unspecified"
"33","These technologies are provided by our advertising management partners","Receive from other service/third-party (unnamed)"
"34","NOTMC and our advertising management partners also may use these technologies to track the actions of users of our Online Services,","Unspecified"
"34","NOTMC and our advertising management partners also may use these technologies to track the actions of users of our Online Services,","Unspecified"
"34","NOTMC and our advertising management partners also may use these technologies to track the actions of users of our Online Services,","Unspecified"
"34","NOTMC and our advertising management partners also may use these technologies to track the actions of users of our Online Services,","Unspecified"
"34","NOTMC and our advertising management partners also may use these technologies to track the actions of users of our Online Services,","Unspecified"
"34","NOTMC and our advertising management partners also may use these technologies to track the actions of users of our Online Services,","Unspecified"
"34","use these technologies to track the actions of users of our Online Services","Collect on website"
"34","use these technologies to track the actions of users of our Online Services","Collect on website"
"34","use these technologies to track the actions of users of our Online Services","Collect on website"
