"4","Site","Collect on website"
"4","Site","Collect on website"
"4","Site","Collect on website"
"4","Site","Collect on website"
"4","Site","Collect on website"
"4","We may collect and store information that you voluntarily supply to us while on our Site","Collect on website"
"4","We may collect and store information that you voluntarily supply to us while on our Site","Collect on website"
"4","We may collect and store information that you voluntarily supply to us while on our Site","Collect on website"
"4","We may collect and store information","Collect on website"
"4","We may collect and store information","Collect on website"
"5","collect","Unspecified"
"5","collect","Unspecified"
"5","our app,","Collect in mobile app"
"5","device or browser to access our Site","Collect on website"
"5","device or browser to access our Site","Collect on mobile website"
"5","We may collect","Unspecified"
"5","download our app,","Collect in mobile app"
"5","We may collect location information","Collect on website"
"5","We may collect location information","Collect on website"
"5","Additionally, if you download our app, we may collect your location information in order to deliver our app services.","Collect in mobile app"
"5","If you choose to enable certain features in our apps that require your geographic location, then we will collect and store that information.","Collect in mobile app"
"6","Automatically Collected","Collect on website"
"6","Automatically Collected","Collect on website"
"6","Automatically Collected","Collect on website"
"6","Automatically Collected","Collect on website"
"6","Automatically Collected","Collect on website"
"6","the wireless provider associated with your device, whether you downloaded the app, the source of the download of the App (for example, whether via a particular advertisement for the App), when the App is launched","Collect in mobile app"
"6","Automatically Collected","Collect on website"
"7","may be collected by a third-party website hosting provider, or another third-party service provider","Receive from other service/third-party (unnamed)"
"7","The information we collect may be collected directly by us","Unspecified"
"7","may be collected by a third-party website hosting provider","Receive from other service/third-party (named)"
"7","another third-party service provider","Receive from other service/third-party (unnamed)"
"7","The information we collect may be collected directly by us","Collect on website"
"8","Site","Collect on website"
"8","Site","Collect on website"
"8","Site","Collect on website"
"8","We also may use ""cookies"" and other similar technologies on the Sit","Collect on website"
"8","We also may use ""cookies"" and other similar technologies on the Sit","Collect on website"
"8","We also may use ""cookies"" and other similar technologies on the Sit","Collect on website"
"8","We also may use ""cookies"" and other similar technologies on the Site.","Collect on website"
"8","We also may use ""cookies"" and other similar technologies on the Site.","Collect on website"
"9","while you are using the Site i","Collect on website"
"9","while you are using the Site i","Collect on website"
"9","while you are using the Site i","Collect on website"
"9","while you are using the Site i","Collect on website"
"9","while you are using the Site i","Collect on website"
"9","we collect from you","Unspecified"
"9","we collect from you","Unspecified"
"9","we collect from you","Unspecified"
"9","we collect from you","Unspecified"
"9","we collect from you while you are using the Site","Collect on website"
"9","we collect from you while you are using the Site","Collect on website"
"9","we collect from you while you are using the Site","Collect on website"
"9","we collect from you while you are using the Site","Collect on website"
"10","Site","Collect on website"
"10","Site","Collect on website"
"10","information that we collect from other sources","Receive from other service/third-party (unnamed)"
"10","information that we collect from other sources","Receive from other service/third-party (unnamed)"
"10","e collect from other sources","Other"
"10","e collect from other sources","Other"
"10","We may use location information","Collect on website"
"10","We may use location information","Collect on website"
"10","We may use location information","Collect on website"
"10","We may use location information","Collect on website"
"11","Site","Collect on website"
"11","Site","Collect on website"
"11","Site","Collect on website"
"11","we may use","Collect on website"
"11","we may use","Collect on website"
"18","the data collected in connection with the ads, ad serving and ad targeting on our Site does not include your name, address, email address or telephone number,","Collect on website"
"18","the data collected","Collect on website"
"18","the data collected","Collect on website"
"23","site users and site activity,","Collect on website"
"23","site users and site activity,","Collect on website"
"23","site users and site activity,","Collect on website"
"23","third-party ad serving software,","Receive from other service/third-party (unnamed)"
"23","automatically collect information about site users and site activity","Collect on website"
"24","use third-party service providers","Receive from other service/third-party (unnamed)"
"24","The information obtained by our third-party service providers also may be used to help measure and research an advertisement's effectiveness, or for other purposes.","Receive from other service/third-party (unnamed)"
"25","he data collected","Unspecified"
"25","he data collected","Unspecified"
"25","the data collected in connection with the ad serving and ad targeting on our Site does","Collect on website"
"25","the data collected in connection with the ad serving and ad targeting on our Site does","Collect on website"
"28","knowingly collec","Unspecified"
